buy_and_hold,arima,momentum,random_forest
1.5299468866538506,1.179899129448001,1.3667716758820885,1.4024085123075358
1.5338456322748246,1.1829058524945686,1.3702546040364578,1.4024085123075358
1.5546954458130775,1.1989852844392563,1.3888806980793906,1.4024085123075358
1.5813086224432051,1.2195094374093052,1.4126554685244348,1.426414851006313
1.5844163182280397,1.2219061007072938,1.4154317156040046,1.426414851006313
1.580630579726514,1.2189865290533803,1.4120497418888922,1.4230066346439356
1.5822126793987932,1.220206648550538,1.4134631040384913,1.4244309638700037
1.5789354729347862,1.2176792581635683,1.4105354253000357,1.4214805676160054
1.6047010961690498,1.2375497756887108,1.4335530374506518,1.4214805676160054
1.6062266922816046,1.2387263194895415,1.4349159223806223,1.4228319751978937
1.6380946999660888,1.2633030122180076,1.4633850742511212,1.4510613780195638
1.637473160809122,1.2628236795584098,1.4628298248352072,1.4510613780195638
1.647191773081695,1.2703186993266653,1.4715119066113167,1.4596736125612948
1.6592270313029627,1.2796003226443307,1.4822635543921967,1.4596736125612948
1.6970844163182188,1.3087960391834659,1.5160832915433213,1.4596736125612948
1.680585376878734,1.2960719358559623,1.5013439434117866,1.4596736125612948
1.6939767205333842,1.3063993758854773,1.5133070444637515,1.4596736125612948
1.6860097186122631,1.3002552027033607,1.5061897564961269,1.4596736125612948
1.7131314272799092,1.3211715369403532,1.530418821917828,1.4596736125612948
1.749519719742334,1.3492342853749846,1.5629261513586106,1.4596736125612948
1.7534749689230322,1.3522845841178792,1.5664595567326085,1.4596736125612948
1.7909368290202181,1.3811752707827247,1.599925953346333,1.4596736125612948
1.766753305458234,1.36252487275474,1.5783217033453165,1.4596736125612948
1.7591818284551828,1.356685729446913,1.5715577559150915,1.4596736125612948
1.7812182167476454,1.3736802510144694,1.591243871570224,1.477958211677981
1.8009379590914127,1.388888169032616,1.6088604212205857,1.477958211677981
1.788733190190972,1.3794758186259692,1.5979573417808202,1.477958211677981
1.7951180924398136,1.3843998723109279,1.6036612675988458,1.4832337993179852
1.803763137077626,1.3910669538489693,1.6113842822020132,1.4832337993179852
1.7985648095829938,1.3870579897868789,1.606740377996187,1.4832337993179852
1.7456774776810842,1.3462711380247439,1.55949370042387,1.4396188693389824
1.7950615888800894,1.3843562966146008,1.6036107903792174,1.4803447761783504
1.8326364560967237,1.4133341346721005,1.637178141432199,1.4803447761783504
1.8299807887896835,1.4112860769447284,1.6348057121096577,1.4781996135563988
1.7488416770256427,1.3487113770190597,1.5623204247230686,1.4126580491920864
1.7440388744490807,1.345007442831259,1.5580298610546426,1.4087784997694077
1.801616001808104,1.3894110773885404,1.609466147856129,1.4552874510836378
1.816306927336412,1.4007407584335778,1.6225902249595503,1.4552874510836378
1.8375522657927346,1.417125220252555,1.6415696595398828,1.4552874510836378
1.8082834218555668,1.3945530095551342,1.615422459772297,1.4321073859054043
1.8168719629336547,1.4011765153968485,1.623094997155836,1.4389092583129168
1.8059102723471478,1.3927228303093975,1.6133024165478984,1.4302279211612232
1.8487964741778629,1.4257967838216417,1.651614626245963,1.4641925340382098
